timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,trend_short,trend_long,vol_regime,market_regime
2024-07-10 08:00:00,58977.99,59032.82,58311.66,58492.0,4042.42633,1720612799999,236881271.6222708,278677.0,2004.61427,117468732.0501431,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,485.98999999999796,54.830000000001746,180.3399999999965,721.1599999999962,0.6739003827167349,0.4958938286947087,0.5041061713052912,68.93805285500405,8,2,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-10 12:00:00,58492.0,58550.0,57471.12,57699.69,6905.27165,1720627199999,399877755.0500188,466645.0,3336.74869,193252030.7379233,0,-0.01354561307529234,-0.013638191866995733,,,,,,,,,,,,,,,,,,,,-63.20421652422374,-12.640843304844749,-50.56337321937899,,,,,,,-93.5361379506855,792.3099999999977,58.0,228.5699999999997,1078.8799999999974,0.7343819516535662,0.4832175849302033,0.5167824150697967,67.5780800021097,12,2,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-10 16:00:00,57699.69,58019.89,57353.84,57392.03,3000.7172,1720641599999,173074199.715118,260622.0,1413.99806,81554482.4416726,0,-0.0053320910389640375,-0.005346357371910108,,,,,,,,,,,,,,,,,,,,-136.54559167539264,-37.42179297895433,-99.12379869643831,,,,,,,-16.00009729258526,307.6600000000035,320.1999999999971,38.19000000000233,666.0500000000029,0.46191727347797035,0.47122003366395204,0.528779966336048,86.85323628631181,16,2,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-10 20:00:00,57392.03,57879.58,57157.79,57725.85,2174.59631,1720655999999,125061128.6402774,154233.0,1225.34047,70492370.5702008,0,0.005816487062750619,0.005799636610593329,,,,,,,,,,,,,,,,,,,,-165.8211922448245,-63.101672832128365,-102.71951941269612,,,,,,,12.648511303820234,333.8199999999997,153.7300000000032,234.23999999999796,721.7900000000009,0.46248908962440505,0.5634795131239785,0.4365204868760215,70.92488812325816,20,2,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-11 00:00:00,57725.85,58407.05,57050.0,57568.0,4166.29718,1720670399999,240336810.827959,339672.0,2070.89892,119523313.8588886,0,-0.002734476841830813,-0.002738222353197656,57775.514,,,,,,,,,,,,,,,,,,,-199.46023893318488,-90.37338605233967,-109.08685288084521,,,,,,,-11.39264315489502,157.84999999999854,681.2000000000044,518.0,1357.050000000003,0.11631848494896888,0.49705981847411096,0.502940181525889,81.52850968734785,0,3,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-11 04:00:00,57568.0,58300.0,57488.28,58191.5,3450.47132,1720684799999,199843126.8728379,249713.0,1713.75008,99265667.1049954,0,0.010830669816564775,0.010772438193240192,57715.414000000004,-60.099999999998545,,,,,,,,,,,,,,,,,,-173.80467449891148,-107.05964374165404,-66.74503075725744,,,,,,,37.37091557844642,623.5,108.5,79.72000000000116,811.7200000000012,0.7681220125166303,0.4966713011253199,0.5033286988746801,72.37069282465445,4,3,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-11 08:00:00,58191.5,58936.52,58052.0,58777.99,4104.41357,1720699199999,239836801.5580534,319051.0,2371.67685,138573822.3505379,0,0.0100786197296856,0.010028169140210413,57931.074,215.65999999999622,,,,,,,,,,,,,,,,,,-104.93795393645269,-106.63530578061378,1.6973518441610906,,,,,,,41.36682358539131,586.489999999998,158.52999999999884,139.5,884.5199999999968,0.6630601908379687,0.577835739394069,0.4221642606059311,77.73363832826428,8,3,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-11 12:00:00,58777.99,59650.0,57266.58,57402.01,12045.90104,1720713599999,703995638.9851623,728616.0,6107.94236,357078988.504522,0,-0.023409783151822627,-0.023688144967545243,57933.06999999999,1.9959999999919091,,,,,,,,,,,,,,,,,,-159.5514582942269,-117.2185362833364,-42.3329220108905,,,,,,,-281.99193121471467,1375.979999999996,872.010000000002,135.4300000000003,2383.4199999999983,0.5773132725243545,0.5070556648039671,0.4929443351960328,60.48663338512699,12,3,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-11 16:00:00,57402.01,58000.61,57178.0,57378.01,3674.1921,1720727999999,211842512.564255,297982.0,1664.83146,96002258.6636359,0,-0.0004181038259809533,-0.00041819125575626826,57863.502,-69.56799999999203,,,,,,,,,,,,,,,,,,-202.43609608685074,-134.26204824403928,-68.17404784281146,,,,,,,-1.5361937743989935,24.0,598.5999999999985,200.01000000000204,822.6100000000006,0.029175429425851843,0.4531149745817591,0.5468850254182409,81.10136647455096,16,3,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-11 20:00:00,57378.0,57636.0,57150.0,57339.89,2319.78214,1720742399999,133074727.2501168,222627.0,1090.20168,62542626.6369475,0,-0.0006643660175736921,-0.0006645868064715219,57817.880000000005,-45.62199999999575,57796.697,,,,,,,,,,,,,,,,,-236.7691189034449,-154.76346237592043,-82.00565652752448,,,,,4588.406884,0.5055746359568054,-1.541184421990377,38.11000000000058,258.0,189.88999999999942,486.0,0.0784156378600835,0.4699586487893212,0.5300413512106787,95.96892577162441,20,3,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-12 00:00:00,57339.89,57571.86,56542.47,56914.01,3755.44316,1720756799999,214241791.3684059,329254.0,1630.29301,93029339.8145711,0,-0.007427290146527987,-0.007455009805914332,57562.382,-255.49800000000687,57638.898,-157.79899999999907,,,,,,,,,0.010562241950491281,,,,,,,-294.9433206098547,-182.7994340227073,-112.14388658714742,,,,,4559.708567,0.8236147343229974,-27.892765978113925,425.8799999999974,231.97000000000116,371.5400000000009,1029.3899999999994,0.4137207472386536,0.4341146811552329,0.5658853188447671,87.6738073170571,0,4,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-12 04:00:00,56914.01,57416.13,56716.68,57106.94,2909.38206,1720771199999,166086487.6886845,198353.0,1435.79835,81987870.5261866,0,0.003389850759066171,0.0033841181664177773,57228.172,-334.2099999999991,57579.623,-59.275000000001455,,,,,,,,,0.009967554515026858,,,,,,,-321.7697940765793,-210.59350603348167,-111.1762880430976,,,,,4160.119608,0.6993505798259251,9.8623709845045,192.9300000000003,309.18999999999505,197.33000000000175,699.4499999999971,0.2758310100793496,0.4935062911606735,0.5064937088393265,68.17702038074711,4,4,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-12 08:00:00,57106.95,57334.32,56767.05,57203.54,3142.52354,1720785599999,179492074.6043415,230801.0,1529.00724,87340668.063944,0,0.0016915632320695373,0.0016901341503465874,57188.478,-39.69399999999587,57560.774,-18.84900000000198,,,,,,,,,0.009874387066290269,,,,,,,-331.41481124764687,-234.75776707631474,-96.65704417133213,,,,,4174.300242,0.7528264278600015,5.315777276177004,96.59000000000378,130.77999999999884,339.8999999999942,567.2699999999968,0.17027165194705224,0.48655394956882325,0.5134460504311767,73.44447768241697,8,4,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-12 12:00:00,57203.54,58278.0,57000.0,58214.0,6704.3943,1720799999999,386751032.4208924,425459.0,3373.27221,194669096.4005231,0,0.01766429140574166,0.017510091055449668,57355.676,167.19799999999668,57609.589,48.81500000000233,,,,,,,,,0.011296194232582499,,,,,,47.66997452058469,-254.5881459400989,-238.7238428490716,-15.864303091027324,,,,,4627.280041,1.448884493826986,118.42837461419337,1010.4599999999991,64.0,203.54000000000087,1278.0,0.7906572769953045,0.5031434696494507,0.49685653035054933,63.45972223023935,12,4,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-12 16:00:00,58213.99,58526.68,57500.0,57576.01,4912.50519,1720814399999,285341122.9604218,410056.0,2471.81014,143604231.4235199,0,-0.010959391211735947,-0.011019887749132472,57402.9,47.22400000000198,57610.39,0.8009999999994761,,,,,,,,,0.011874849507413843,,,,,,43.06445433468765,-242.3888139078117,-239.45683706081962,-2.931976846992086,,,,,4701.900842,1.0447913205907629,-53.83806620689323,637.9799999999959,312.6900000000023,76.01000000000204,1026.6800000000003,0.6214010207659599,0.5031669269340762,0.4968330730659238,83.47187110045577,16,4,7,3,False,False,-1,-1,low_vol,bear_stable
2024-07-12 20:00:00,57576.01,57906.1,57150.06,57889.1,2228.20865,1720828799999,128288810.0334043,155815.0,1048.6445,60397529.4356865,0,0.0054378551066667224,0.005423123354543907,57597.91799999999,195.01799999998912,57580.15,-30.239999999997963,,,,,,,,,0.01144699913146681,,,,,,51.54636313612663,-205.09282654453273,-232.58403495756227,27.49120841302954,,,,,4579.674575,0.4865430094451635,12.116675786121464,313.0899999999965,17.0,425.95000000000437,756.0400000000009,0.4141183006190098,0.4706222193330055,0.5293777806669945,69.92837048720729,20,4,7,3,False,False,-1,-1,low_vol,bear_stable
